,True,ABE_preds,ART_preds,BAS_preds,BLA_preds,EBO_preds,EOS_preds,FGC_preds,HAC_preds,KSC_preds,LYI_preds,LYT_preds,MMZ_preds,MON_preds,MYB_preds,NGB_preds,NGS_preds,NIF_preds,OTH_preds,PEB_preds,PLM_preds,PMO_preds,Pred
437,12,0.60012686,0.99997246,0.99201655,0.7277231,0.9846638,0.9996921,0.54855216,0.66686416,1.0,0.99954563,0.985802,0.0410819,0.63442916,0.5388036,0.87536955,0.99997103,0.055630285,0.99823713,0.99999094,0.99552935,0.07067495,11
438,12,0.60029304,0.99992716,0.9402986,0.64835984,0.98106456,0.99981576,0.47481838,0.667253,1.0,0.9999528,0.9843098,0.0094999755,0.040939234,0.99057555,0.9333835,0.9999659,0.234324,0.9999757,0.99998975,0.99054587,0.004044196,20
439,12,0.6007445,0.93149614,0.9463678,0.55643004,0.99376994,0.99996233,0.6576239,0.66728586,1.0,0.987452,0.8219888,0.89917666,0.045869425,0.97196555,0.9182048,0.99997044,0.50243986,0.99728155,0.9970601,0.9824195,0.99956864,12
440,12,0.6012669,0.9999299,0.95075333,0.5488675,0.99949086,0.9999428,0.6431487,0.66713405,0.99999976,0.9491026,0.98293763,0.99603206,0.080627866,0.99295515,0.69571537,0.99925095,0.35606253,0.99394846,0.9984535,0.9698407,0.55527353,12
441,12,0.60033333,0.99999213,0.7340537,0.60122806,0.99569833,0.9999728,0.69924915,0.66636467,1.0,0.5262488,0.99490005,0.9852642,0.0081625,0.92939603,0.9169763,0.99999654,0.37125608,0.9998431,0.99998724,0.9965139,0.99327445,12
442,12,0.60072243,0.020609478,0.99101907,0.62900114,0.99960846,0.9999423,0.6113429,0.66734105,1.0,0.99743587,0.925649,0.0155221,0.96655655,0.99961203,0.30714107,0.9970854,0.5736197,0.9963313,0.99997926,0.8873666,0.999086,11
443,12,0.6002184,0.8188848,0.95835435,0.5218484,0.89322394,0.9980058,0.44432524,0.66702265,0.9986455,0.99999726,0.9930688,0.004783814,0.024098221,0.36564082,0.8748701,0.9982241,0.8389072,0.99883074,0.9970716,0.87562066,0.92602676,11
444,12,0.60069263,0.9992311,0.9900733,0.5086532,0.94906384,0.9988702,0.3614394,0.667095,0.99927324,0.9999956,0.99779034,0.9994672,0.5546903,0.98709875,0.93892676,0.99999964,0.7085698,0.98357165,0.30870748,0.43713626,0.56869936,18
445,12,0.5999659,0.9999398,0.9853034,0.78777796,0.992979,0.9999678,0.62382895,0.66727847,1.0,0.9999982,0.55968523,0.9967278,0.6693399,0.99692047,0.67805207,0.9999789,0.2262411,0.9998921,0.9999765,0.99751115,0.92556196,16
446,12,0.6009148,0.99996424,0.98812604,0.5893204,0.98620427,0.9998448,0.39226136,0.6675088,0.99999475,0.99996746,0.99020493,0.09942066,0.04059017,0.4397222,0.2742425,0.99987805,0.74252737,0.9998629,0.9999989,0.84158367,0.9976683,12
447,12,0.6008018,0.5011285,0.86754656,0.6934414,0.8492997,0.99959785,0.4253624,0.6677318,1.0,0.999813,0.92126685,0.051739056,0.98854965,0.9676187,0.1498629,0.022216367,0.7827792,0.99999344,0.9999969,0.9140508,0.9998454,15
448,12,0.60087985,0.9991272,0.9805532,0.6656788,0.9938233,0.99998176,0.44118205,0.66706854,1.0,0.9931335,0.9697696,0.20987244,0.65847737,0.17999515,0.52336144,0.9999622,0.36925715,0.99996006,0.9998336,0.50523025,0.033980515,20
449,12,0.60036874,0.9859512,0.85456663,0.6232991,0.99826616,0.9902873,0.26624808,0.66695887,0.99998224,0.9997639,0.986691,0.5232344,0.90577114,0.9829691,0.08168534,0.7346672,0.5351564,0.9842228,0.99982435,0.97802174,0.9970016,14
450,12,0.6009396,0.9999981,0.72898066,0.6012861,0.9861632,0.99980456,0.5450074,0.6670236,1.0,0.99936897,0.99038506,0.3894107,0.026111875,0.8662818,0.46045086,1.0,0.32839867,0.9946116,0.9998503,0.88435715,0.017924555,20
451,12,0.60018563,0.99999964,0.89202654,0.50714964,0.9864335,0.99999285,0.6267832,0.6663702,1.0,0.9999746,0.9992393,0.5802644,0.0081964955,0.1544102,0.9622412,1.0,0.17620802,0.9999609,0.9999883,0.9165007,0.6476162,12
452,12,0.60084265,0.99981695,0.9739919,0.67368,0.99550396,0.9988557,0.5135274,0.66747737,0.99731916,0.9997265,0.90121174,0.95653266,0.014045384,0.9548671,0.7323691,0.98546773,0.71802413,0.9999,0.9998878,0.9301761,0.9309108,12
453,12,0.600713,0.9999479,0.97942924,0.60416764,0.98859465,0.9999989,0.48245305,0.66733253,0.99999917,0.9999907,0.9521328,0.03512536,0.026902808,0.48468342,0.3443012,0.9996511,0.6014098,0.99972004,0.9999684,0.93691266,0.031863183,12
454,12,0.6007444,0.9972253,0.79482466,0.63919026,0.9992675,0.99994695,0.79249585,0.66662663,1.0,0.9999995,0.984183,0.44619942,0.6705117,0.9957944,0.11726331,0.9993356,0.50816697,0.999067,0.999121,0.99606675,0.982579,14
455,12,0.59996754,0.087403245,0.9234427,0.43734658,0.9963116,0.9996345,0.62263507,0.66680527,1.0,0.99999654,0.98571,0.21077845,0.57720554,0.36332867,0.90272033,0.99993515,0.18197517,0.6687519,0.9981232,0.9196334,0.97387177,1
456,12,0.6007622,0.42604756,0.9465905,0.57596815,0.999371,0.9998549,0.44343618,0.66722083,0.9999994,0.24335374,0.60421777,0.9081571,0.9918697,0.9979522,0.09742096,0.90157545,0.3533196,0.9971192,0.9999651,0.97668755,0.9989472,14
457,12,0.6013952,0.64382035,0.9130254,0.5976196,0.9988199,0.99998975,0.6747258,0.66700274,0.9999298,0.9983265,0.9958482,0.71923614,0.8683281,0.739129,0.30826348,0.99997175,0.39801052,0.9858203,0.99971694,0.9006052,0.9998832,14
458,12,0.6008321,0.9995314,0.9915575,0.5977545,0.99274594,0.99999475,0.5931244,0.66707045,1.0,0.99907506,0.9920106,0.019908141,0.18074068,0.30904007,0.4677804,0.9996561,0.22741613,0.98682785,0.9972416,0.8665174,0.2550506,11
459,12,0.6003167,1.0,0.9306338,0.62372535,0.9621441,0.99997365,0.5750155,0.6669655,1.0,0.99999964,0.96645,0.00629049,0.048615728,0.65696925,0.6920129,0.9981736,0.33218923,0.9985032,0.95569676,0.99006605,0.003582913,20
460,12,0.60055107,0.37970403,0.7640626,0.5427868,0.9959759,0.9980718,0.5867644,0.6667182,0.9999999,0.99999225,0.9746455,0.99647766,0.2816336,0.14938891,0.88756156,0.99998665,0.32532373,0.999997,0.99998534,0.99123305,0.83336866,13
461,12,0.6014616,0.3418328,0.93958676,0.65284693,0.99990284,0.9997731,0.61503935,0.6674414,1.0,0.9638771,0.93521756,0.36582044,0.7622374,0.9947805,0.5802105,0.99952865,0.09259685,0.9985072,0.99997866,0.98048866,0.9972881,16
462,12,0.6008834,0.9729838,0.802108,0.66382766,0.96152514,0.99999475,0.45946264,0.6674598,1.0,0.99999285,0.9579119,0.9672592,0.7975044,0.36159894,0.22602883,0.9999894,0.6830763,0.9999883,0.9999975,0.18035622,0.99842155,19
463,12,0.6008698,0.33353227,0.34251395,0.65479237,0.99935704,0.99998116,0.7335795,0.66683066,0.99902964,0.99998283,0.9986696,0.016250629,0.8550388,0.9862142,0.9423345,0.9997079,0.18660797,0.9997763,0.9999944,0.9694011,0.9998777,11
464,12,0.60014534,0.9999796,0.9316136,0.59374124,0.9943223,0.9999567,0.7759872,0.6662622,1.0,0.53716815,0.7544692,0.9985514,0.028458698,0.9974784,0.06454626,0.9999678,0.21453868,0.999966,0.9978809,0.9518641,0.060685694,12
465,12,0.60016394,0.99354774,0.9780936,0.503441,0.93827665,0.9999124,0.37458453,0.66722304,0.99999213,0.99997497,0.9950427,0.87579685,0.023274902,0.5959076,0.82553786,0.99996305,0.84300613,0.99985373,0.9970522,0.98951834,0.13153785,12
466,12,0.6006128,0.95688707,0.87383974,0.62384194,0.9908704,0.9993368,0.39868987,0.66748595,0.9994186,0.99968135,0.95999223,0.9476568,0.8649923,0.7716747,0.31497082,0.99993074,0.8317766,0.99987376,0.9999293,0.6333784,0.99899787,14
467,12,0.59961784,0.99409604,0.27165055,0.6530399,0.97252715,0.7069959,0.5985889,0.6667443,1.0,0.99999666,0.8106941,0.0075074,0.035624992,0.9962657,0.06584656,0.9736342,0.13623863,0.9999093,0.9997702,0.5542894,0.99257845,11
468,12,0.60077244,0.9999999,0.9260259,0.5276528,0.99793917,0.9999802,0.6123351,0.66698545,1.0,0.17641501,0.98507905,0.20506433,0.16805062,0.99753916,0.9323993,0.9999999,0.5505175,0.30301797,0.5450383,0.8681962,0.6285119,12
469,12,0.600833,0.75836724,0.9870417,0.71688145,0.999371,0.99588484,0.7860444,0.6668018,1.0,0.99999964,0.9659277,0.19433887,0.13905978,0.9950293,0.35460493,0.99999344,0.48765078,0.99977845,0.9994142,0.97710085,0.47948423,12
470,12,0.6009492,1.0,0.9713372,0.6061862,0.9982256,0.99998033,0.7756471,0.6666058,1.0,0.9999616,0.9839496,0.98751485,0.0013901613,0.675032,0.66262895,1.0,0.24563257,0.99969053,0.9999944,0.977784,1.4383834e-05,20
471,12,0.60012335,0.9971866,0.9667732,0.6791058,0.9996444,0.99793005,0.57557774,0.6669223,1.0,1.0,0.93249214,0.0024271358,0.069831826,0.7821469,0.3436523,0.99380094,0.40189445,0.9998425,0.9997465,0.9761662,0.0022797242,20
472,12,0.60083574,0.9963515,0.9842455,0.6267112,0.489485,0.99998486,0.5131024,0.66758823,0.99996865,0.9999262,0.5295294,0.84257215,0.411389,0.99022794,0.94700116,0.99995387,0.7088588,0.99998033,0.99993694,0.8530974,0.9925398,12
473,12,0.6004302,0.99993396,0.8672974,0.65409124,0.9829774,0.9999895,0.7420337,0.666811,1.0,0.9999994,0.9198841,0.46909142,0.22710972,0.2241617,0.7912706,0.99700814,0.16915175,0.9465936,0.9987525,0.9738703,0.38223636,16
474,12,0.6003255,0.99999785,0.9666336,0.4799413,0.99610376,0.99995995,0.49697098,0.6666719,1.0,0.00026539195,0.9552254,0.35650343,0.0009666516,0.8905129,0.93777084,0.9999999,0.39628795,0.98283505,0.73304766,0.99381965,0.010863969,9
475,12,0.60094,0.99744725,0.6014226,0.6125919,0.99841464,0.99977463,0.6123701,0.66705346,1.0,0.9999988,0.9148604,0.10042344,0.52297515,0.99801815,0.6739283,0.9997658,0.47196174,0.99900085,0.99617946,0.8981935,0.87495625,11
476,12,0.6003973,0.99990225,0.8024021,0.6035906,0.9987802,0.9993506,0.5446453,0.66726285,0.99995756,0.9989711,0.9793037,0.018283753,0.25961697,0.98206425,0.36595532,0.99871683,0.6304954,0.9996043,0.999851,0.8422158,0.99260074,11
477,12,0.6002397,0.99991655,0.96202093,0.50971407,0.9885718,0.9999294,0.54648095,0.6667885,1.0,0.2695322,0.9986733,0.9982127,0.024915515,0.7698845,0.5104945,0.99965394,0.28941283,0.99683076,0.9849525,0.58549255,7.626165e-05,20
478,12,0.60067976,0.9999999,0.8791952,0.6194557,0.9902086,0.99997556,0.5909404,0.66662204,1.0,0.9998481,0.9883432,0.23169193,0.029502979,0.97921145,0.36429417,0.9999949,0.32343575,0.9390511,0.9999496,0.89328235,0.043538313,12
479,12,0.60015994,0.9989299,0.4905791,0.6505609,0.93855715,0.9996147,0.50278234,0.6660432,1.0,0.9999653,0.7960576,0.026657114,0.036572978,0.99253947,0.51507026,0.9999932,0.5545513,0.9999976,0.99999297,0.9990982,0.9080619,11
480,12,0.60038954,0.10642607,0.40514874,0.5458753,0.9990651,0.992967,0.58225465,0.6673773,1.0,0.016982373,0.82558125,0.109501995,0.8979386,0.9963498,0.4870251,0.989782,0.5622194,0.9941273,0.99977463,0.98867047,0.7843463,9
481,12,0.60101193,0.15093563,0.961688,0.631823,0.99970007,0.99999106,0.7124416,0.6670496,0.9999987,0.9999207,0.98522687,0.9958007,0.86501104,0.99865997,0.75467336,0.99996126,0.3186103,0.8805794,0.99990404,0.98507094,0.9402418,1
482,12,0.59951985,0.19775689,0.8719398,0.59408087,0.9685186,0.9999379,0.6145231,0.66692567,0.9982412,0.9999428,0.99819994,0.27230942,0.73660177,0.65679735,0.926028,0.9999962,0.8957108,0.97065735,0.9996561,0.8307187,0.060531463,20
483,12,0.5999765,0.99598205,0.7827849,0.67399514,0.92302704,0.9995958,0.64078116,0.66680866,1.0,0.9997094,0.8428727,0.98114854,0.9038002,0.9973214,0.9949586,0.9999311,0.3378214,0.99036866,0.99847144,0.17738545,0.991525,19
484,13,0.6010698,0.5012644,0.11891812,0.6694602,0.99519795,0.99999094,0.49068514,0.6670261,1.0,1.0,0.82150286,0.14287807,0.56725585,0.629521,0.6447977,0.99997044,0.45302647,0.98764545,0.9999988,0.9889226,0.9990356,2
485,13,0.60004467,0.99915266,0.9940732,0.5980935,0.9962365,0.9663609,0.49806,0.6670637,0.9999981,0.99999774,0.9779173,0.053148273,0.9735695,0.8506719,0.81603277,0.99997437,0.7404816,0.9959292,0.99960953,0.7906312,0.015178061,20
486,13,0.5994994,0.73894197,0.49613014,0.5074798,0.9908137,0.9999685,0.38567355,0.6668819,0.9985833,0.9999958,0.98680985,0.25391775,0.9956417,0.11511624,0.95392525,0.9999455,0.9237416,0.9076037,0.99992335,0.82908744,1.6804246e-05,20
487,13,0.60102034,0.84839094,0.9077598,0.7270168,0.999728,0.9999299,0.59729457,0.6672245,1.0,0.99996674,0.8354927,0.99914336,0.99837697,0.9189863,0.161609,0.9936846,0.3090909,0.9968869,0.9993771,0.9980636,0.9169475,14
488,13,0.6009976,0.9995091,0.8027362,0.56398803,0.9886109,0.99997246,0.4117004,0.6672341,1.0,0.9964143,0.98208076,0.0034759901,0.071859404,0.24529634,0.92792326,0.9999993,0.49068642,0.9954125,0.9999782,0.9593915,1.3239905e-07,20
489,13,0.6000574,0.8765204,0.92451704,0.5377572,0.99923944,0.999995,0.71733475,0.6665584,1.0,0.99999976,0.98874927,0.79665613,0.9971686,0.751641,0.7064552,0.9998852,0.5817137,0.98973376,0.9918624,0.9990522,0.0009252707,20
490,13,0.6011423,0.9996313,0.9830124,0.60395205,0.9970632,0.999634,0.4003359,0.6671527,1.0,0.9999994,0.98987365,0.0033329637,0.86125743,0.00048504968,0.061475597,0.93318105,0.63396317,0.9998504,0.99997115,0.98900723,0.85791916,13
491,13,0.600835,0.91242963,0.99774206,0.5891273,0.9986046,0.99143475,0.4891002,0.66733456,1.0,0.9717068,0.9926307,0.017369071,0.95428425,0.49087045,0.4335389,0.9985543,0.21117081,0.99807954,0.9999584,0.9538113,0.27702636,11
492,13,0.6001174,0.9945663,0.9747376,0.46223798,0.9971329,0.9915889,0.65036494,0.66667324,1.0,0.99999976,0.9647078,0.027099717,0.93978024,0.27607068,0.9178645,0.99999475,0.70134985,0.9960699,0.997241,0.97433144,0.08589965,11
493,13,0.60056585,0.97317386,0.5276299,0.39261457,0.99928755,0.99599046,0.59467345,0.66685045,1.0,0.99860567,0.9865622,0.53305286,0.6610966,0.040480554,0.97076327,0.99999964,0.5769552,0.91930264,0.9825106,0.99151975,0.00023727349,20
494,13,0.60015106,0.9991762,0.96783316,0.6013401,0.9982451,0.99996054,0.63301146,0.6671558,0.99999535,0.99999857,0.98700815,0.08603099,0.9203402,0.6076536,0.47716016,0.9998659,0.8104054,0.99998224,0.9930426,0.92766786,0.96264315,11
495,13,0.6004226,0.9999465,0.9478472,0.6287693,0.9906034,0.9994954,0.61187977,0.66718173,1.0,0.99999976,0.85807043,0.057830926,0.49406466,0.7859577,0.7048074,0.9999889,0.2506084,0.99977297,0.99999154,0.98813874,0.980533,11
496,13,0.59965014,0.5243464,0.84403175,0.5862772,0.9978606,0.9996158,0.4733206,0.66684675,0.9999392,0.99999225,0.9885903,0.8112253,0.98550725,0.53018177,0.25478634,0.97089165,0.9155472,0.9740283,0.9964636,0.9388403,0.064770535,20
497,13,0.6001784,0.99072486,0.99700063,0.7111804,0.99851435,0.9999912,0.7448351,0.66692704,1.0,1.0,0.9776307,0.6430026,0.39240545,0.97993004,0.45249078,0.9993419,0.5805082,0.99689865,0.99993265,0.9950948,8.5782376e-05,20
498,13,0.60028446,0.66259557,0.9841488,0.53013337,0.99950635,0.99998033,0.80221695,0.66604173,0.9999949,1.0,0.9962685,0.6509671,0.9607665,0.71058315,0.5049522,0.99994254,0.47005224,0.9940094,0.94696426,0.9972318,1.3550028e-05,20
499,13,0.59997904,0.96137774,0.9975483,0.6067012,0.9586019,0.9494865,0.6013394,0.6671761,0.8034724,0.9999957,0.99738973,0.49543744,0.7776358,0.42521864,0.7521927,0.9999714,0.8173284,0.99307233,0.9960278,0.6371577,0.11284769,20
500,13,0.6006521,0.9808138,0.9578325,0.6845063,0.9965952,0.98901176,0.5175084,0.66727835,0.99993086,0.9999981,0.996838,6.4064894e-05,0.9563702,0.017630855,0.2393277,0.9943996,0.6928562,0.9987275,0.99997365,0.9723002,4.829201e-07,20
501,13,0.5999412,0.80451745,0.9896734,0.579808,0.9907928,0.99993265,0.5832221,0.66710377,0.9999523,0.99999654,0.99612075,0.0027164253,0.9054595,0.008917438,0.6415053,0.9999713,0.8408758,0.9998914,0.99999,0.8907242,3.8245867e-06,20
502,13,0.6011799,0.077866405,0.97229135,0.58571887,0.9998779,0.9883909,0.62703294,0.6672794,0.99993277,1.0,0.99195236,0.87020093,0.9892581,0.86421347,0.5915007,0.9999851,0.4368609,0.93753487,0.9999949,0.99842846,0.9997768,1
503,13,0.60089844,0.99669963,0.98920655,0.66379684,0.9900844,0.99991274,0.48646694,0.6674715,0.99987304,0.99996626,0.98857737,4.7293784e-06,0.81029123,0.14490971,0.10917752,0.99999774,0.7386814,0.9999882,0.99999774,0.9276778,0.9981103,11
504,13,0.6001072,0.9999896,0.9316747,0.6097963,0.9945615,0.9999162,0.6246247,0.6667754,1.0,0.9999982,0.20993714,0.9109638,0.18117632,0.20601037,0.30286404,0.9999757,0.39427543,0.9999453,0.9963288,0.9953492,0.280261,12
505,13,0.6004219,0.9697056,0.5372599,0.7558729,0.85441136,0.9999925,0.3530873,0.66724426,0.99999845,0.9999846,0.98620737,4.946712e-07,0.99284244,0.97973585,0.18169004,0.82873607,0.7178821,0.9999995,0.99999285,0.525517,0.9912463,11
506,13,0.59977835,0.6781612,0.9848322,0.6596618,0.9729033,0.9998907,0.6023838,0.6671038,0.99945027,0.999998,0.92139816,4.5627185e-06,0.97551775,0.20580171,0.13270961,0.9999403,0.81625366,0.9998716,0.9999269,0.99227774,0.7975632,11
507,13,0.6008905,0.9999957,0.406917,0.63511455,0.99879164,0.99999535,0.49565095,0.66748786,0.9999994,0.9993881,0.7624087,0.08370725,0.09020781,0.64235866,0.8063673,0.54134464,0.7485954,0.9996406,0.99998784,0.98735166,0.7803584,11
508,13,0.6007281,0.9999654,0.9949774,0.5476938,0.9590948,0.9999945,0.67263424,0.6667333,0.9999999,0.99981564,0.9829868,0.98321503,0.020607587,0.014004291,0.98244286,0.9999857,0.18923871,0.996154,0.9999871,0.513401,4.5005674e-08,20
509,13,0.6005529,0.9007203,0.9932126,0.55207235,0.9936069,0.9885421,0.59304047,0.66740614,0.9997696,0.99999976,0.9927106,0.00041422294,0.969985,0.028344087,0.2549069,0.998396,0.43163568,0.9998204,0.9999902,0.97009516,0.9544444,11
510,13,0.59990895,0.9662537,0.792782,0.6868539,0.98184836,0.9992943,0.7475607,0.6668704,1.0,0.99995005,0.9670854,5.171313e-05,0.94913274,0.021156916,0.24749157,0.9351083,0.43865103,0.9844492,0.9967907,0.99271315,0.0042791083,11
511,13,0.5997017,0.50488657,0.9618717,0.52186626,0.99613047,0.9998085,0.52573496,0.66676956,0.9997956,0.9999999,0.9980355,0.9412635,0.8952602,0.6361675,0.8741875,0.9999974,0.8319686,0.9701507,0.94808525,0.87240803,3.390552e-08,20
512,13,0.6002508,0.99391997,0.9935448,0.641882,0.98680866,0.9994236,0.41967288,0.6672576,0.99995816,0.98965937,0.998393,0.0013376353,0.9667332,0.014823965,0.29263586,0.998024,0.8393776,0.9997347,0.9955818,0.972275,0.022226004,11
513,13,0.6012706,0.23532596,0.9225964,0.7359874,0.92557853,0.99997795,0.5243529,0.66750133,0.99992895,0.9999931,0.21191838,0.99184835,0.98942786,0.6980981,0.20931654,0.99996936,0.5674547,0.9999651,0.9999982,0.9744632,0.9999269,14
514,13,0.6004712,0.9782317,0.95378137,0.7282849,0.87295395,0.9993709,0.6391053,0.66736287,0.9989517,0.99999905,0.98324746,0.00029307173,0.97905916,0.4278734,0.13808785,0.96857876,0.7026179,0.9998611,0.9998185,0.9538571,0.99714535,11
515,13,0.6001821,0.9999018,0.9418996,0.7242614,0.49484193,0.99446315,0.6789426,0.666634,1.0,0.99984694,0.8837608,0.03330547,0.035425246,0.92184216,0.03415154,0.98405266,0.062441852,0.99998665,0.9998306,0.99401903,0.9516953,11
516,13,0.60071564,0.9983072,0.9571025,0.6849063,0.9987822,0.9998555,0.671098,0.6670297,0.9999999,0.9999999,0.9430041,0.9954448,0.9604325,0.01861497,0.75353473,0.99998903,0.4010265,0.9354596,0.9999715,0.9966241,0.0018733178,20
517,13,0.5996724,0.8756882,0.9965076,0.645669,0.9034465,0.99970645,0.73798525,0.66698533,0.9772873,0.99999845,0.9840205,0.99940896,0.9840321,0.026690062,0.92034787,0.99999225,0.73452073,0.99882644,0.33708763,0.2635699,1.968323e-05,20
518,13,0.6010995,0.9999999,0.99666256,0.5050602,0.99779177,0.99997854,0.50421983,0.66708523,1.0,0.9997538,0.9936148,0.00557677,0.040107932,0.008459235,0.718574,0.99984944,0.48682585,0.99255145,0.97519284,0.77055985,2.7327542e-07,20
519,13,0.59994835,0.9958974,0.9870055,0.5198627,0.96399075,0.9999658,0.5656228,0.6670128,0.9995084,0.9999957,0.9807022,0.00051774754,0.5527513,0.035480905,0.6266987,1.0,0.64286983,0.9988249,0.99934345,0.96932733,0.6981222,11
520,13,0.6001021,0.9998166,0.18205205,0.58300966,0.9976451,0.99983776,0.3337785,0.667022,0.9999999,0.99997365,0.9960419,0.5145802,0.8810407,0.679669,0.35266885,0.99993706,0.8713496,0.9996014,0.99984765,0.9703801,0.007478953,20
521,13,0.60038555,0.98628116,0.99809223,0.7068695,0.9945851,0.9999765,0.46138564,0.66738373,0.9987159,0.999977,0.9904833,0.1628686,0.9755342,0.6012928,0.359986,0.50928587,0.73106444,0.9999515,0.99994135,0.59997034,0.9937518,11
522,13,0.6009096,0.99731284,0.9871358,0.48124868,0.9992841,0.99239093,0.46664903,0.6667549,1.0,0.99999475,0.9761663,0.9928445,0.91852707,0.002185071,0.9529979,1.0,0.38840255,0.8917234,0.9967451,0.98256105,0.052978948,13
523,13,0.6000732,0.9828635,0.9378601,0.5591896,0.9935806,0.99321705,0.60866964,0.6669106,0.99999464,1.0,0.9584336,0.025117574,0.5711136,0.260555,0.9318621,0.9999887,0.5280832,0.99139106,0.9994678,0.90582794,0.0006819171,20
524,13,0.60091704,0.75085706,0.9815624,0.618593,0.99963653,0.91065776,0.69101226,0.6672565,1.0,0.9999949,0.95135784,0.022123396,0.88172126,0.6710705,0.7091255,0.99968493,0.31195712,0.9979851,0.99999535,0.99360526,0.00015911128,20
525,13,0.6001274,0.9524488,0.7043974,0.5570001,0.99967563,0.9970523,0.5892311,0.6667489,1.0,0.9999999,0.97094315,0.035981096,0.8740236,0.46801513,0.12925258,0.824778,0.6764131,0.9998061,0.99979883,0.9329905,0.3794541,11
526,13,0.6009847,0.32748753,0.98666,0.70006627,0.99779034,0.9995492,0.7295937,0.6670711,0.999992,1.0,0.9836084,0.003619862,0.35765702,0.2022372,0.54359055,0.99999785,0.3976741,0.99987376,0.9999925,0.97482854,0.39409202,11
527,13,0.6003176,0.998139,0.9914111,0.7167692,0.96299034,0.99994576,0.66908467,0.66725993,0.9995851,0.9999999,0.94756645,2.5648508e-06,0.9330832,0.020073736,0.10821338,0.9999945,0.5921532,0.9997843,0.9999769,0.9931259,0.4907124,11
528,13,0.60105866,0.48436236,0.8000183,0.5265855,0.9989429,0.9993698,0.53995484,0.6671643,0.9999976,0.9994816,0.9868407,0.48087567,0.30336305,0.8601745,0.72842836,0.9999999,0.54718524,0.7713607,0.91142863,0.97588795,0.82546437,12
529,13,0.60074025,0.99747676,0.98976326,0.5749958,0.9892707,0.9999206,0.73188674,0.6670514,1.0,1.0,0.805752,0.53046286,0.6771747,0.6021923,0.43573263,0.9999846,0.614027,0.9998572,0.9999826,0.80120254,0.14238036,20
530,13,0.60050786,0.46387768,0.66420346,0.42996615,0.99855334,0.9999385,0.6444382,0.66668254,1.0,1.0,0.9953927,0.9627366,0.97666967,0.43199986,0.94794285,0.9999951,0.71057594,0.99990964,0.9988637,0.9967655,0.86120915,3
531,13,0.5996639,0.033350553,0.9655486,0.5946684,0.9864196,0.9855838,0.63515157,0.6670647,0.986967,0.9999528,0.9963271,0.9657128,0.3588562,0.9938949,0.888967,0.99999785,0.8372891,0.9919057,0.017868828,0.83283657,0.40220624,18
532,13,0.6006291,0.95132697,0.75899494,0.60932064,0.9901918,0.99947363,0.4994093,0.66755813,0.9967253,0.99998975,0.77585465,0.48603114,0.97385794,0.6478782,0.20986982,0.9999968,0.5898747,0.9997274,0.99999976,0.9080421,0.9994313,14
533,13,0.6000791,0.9999063,0.98087513,0.54988116,0.9613537,0.99898976,0.5254128,0.66684234,0.99877673,0.999948,0.99785644,0.47572762,0.4396888,0.341315,0.97745603,0.9989336,0.6023159,0.9994159,0.41045198,0.6025511,4.979767e-05,20
534,14,0.60017264,0.7170995,0.9477338,0.6632715,0.99969804,0.9960556,0.7131761,0.66712445,0.9999999,0.99995375,0.6980096,0.04845007,0.7217312,0.93188316,0.2727725,0.282984,0.41572636,0.99973625,0.9999738,0.78281033,0.998793,11
535,14,0.60008746,0.21272898,0.91195995,0.5766322,0.95611674,0.9999479,0.6253185,0.6673462,0.9997416,0.8148662,0.74981683,2.7178095e-05,0.5485059,0.6633338,0.27013516,0.6011505,0.8487609,0.9999769,0.997603,0.9367553,0.9703643,11
536,14,0.60036814,0.9999988,0.766088,0.7029083,0.9952922,0.99997663,0.68342274,0.66641116,0.9999982,0.999997,0.8730795,0.0018376566,0.9877309,0.98409927,0.12795942,0.99640805,0.24868894,0.9998659,0.99999917,0.9543522,0.99855214,11
537,14,0.6003845,0.9993457,0.3287824,0.775622,0.9472968,0.9999975,0.5861825,0.66719395,1.0,1.0,0.9340335,0.09563944,0.94405127,0.72048163,0.06264037,0.17192763,0.5487953,0.9999819,0.9999833,0.9927286,0.99992967,14
538,14,0.5999857,0.9990578,0.9727596,0.68333006,0.99432534,0.99843854,0.73517823,0.6667854,1.0,0.99999774,0.9905674,0.1730473,0.9775777,0.7872505,0.10671121,0.8197844,0.58218426,0.99813336,0.9997553,0.9829705,0.00040064147,20
539,14,0.60013306,0.06994059,0.9831389,0.6692882,0.99125636,0.9989371,0.63412315,0.6671137,0.9985379,0.9997483,0.98939604,0.00012859433,0.99764496,0.9784653,0.13978282,0.5221889,0.6735023,0.9984022,0.9998785,0.96434903,0.38705283,11
540,14,0.60110813,0.7958593,0.9898851,0.7446866,0.9941559,0.9999329,0.5216711,0.66771567,0.99965847,0.998319,0.96768224,0.00012595418,0.9666431,0.9941901,0.07808291,0.2297216,0.8946755,0.999962,0.9999918,0.9831771,0.99933356,11
541,14,0.5999106,0.9981464,0.93813545,0.49665347,0.90268207,0.99452764,0.7753901,0.6661928,1.0,1.0,0.77352774,0.9925443,0.971903,0.9892504,0.009252732,0.99993765,0.43325862,0.9998253,0.99984586,0.9512988,0.59507805,14
542,14,0.59977657,0.042479627,0.7297425,0.68252677,0.99943966,0.9469199,0.6835122,0.66685003,0.9999999,0.9999999,0.7500325,0.19135769,0.97225326,0.98738086,0.5045183,0.9999851,0.4220959,0.9999616,0.9999846,0.9845968,0.9998704,1
